NAICS,Description,"2006 Wages, Salaries, & Proprietor Earnings","2007 Wages, Salaries, & Proprietor Earnings","2008 Wages, Salaries, & Proprietor Earnings","2009 Wages, Salaries, & Proprietor Earnings","2010 Wages, Salaries, & Proprietor Earnings","2011 Wages, Salaries, & Proprietor Earnings","2012 Wages, Salaries, & Proprietor Earnings","2013 Wages, Salaries, & Proprietor Earnings","2014 Wages, Salaries, & Proprietor Earnings","2015 Wages, Salaries, & Proprietor Earnings","2016 Wages, Salaries, & Proprietor Earnings","2017 Wages, Salaries, & Proprietor Earnings","2018 Wages, Salaries, & Proprietor Earnings",2001 Jobs,2002 Jobs,2003 Jobs,2004 Jobs,2005 Jobs,2006 Jobs,2007 Jobs,2008 Jobs,2009 Jobs,2010 Jobs,2011 Jobs,2012 Jobs,2013 Jobs,2014 Jobs,2015 Jobs,2016 Jobs,2017 Jobs,2018 Jobs,National 2001 Jobs,National 2002 Jobs,National 2003 Jobs,National 2004 Jobs,National 2005 Jobs,National 2006 Jobs,National 2007 Jobs,National 2008 Jobs,National 2009 Jobs,National 2010 Jobs,National 2011 Jobs,National 2012 Jobs,National 2013 Jobs,National 2014 Jobs,National 2015 Jobs,National 2016 Jobs,National 2017 Jobs,National 2018 Jobs,2004 Payrolled Business Locations,2005 Payrolled Business Locations,2006 Payrolled Business Locations,2007 Payrolled Business Locations,2008 Payrolled Business Locations,2009 Payrolled Business Locations,2010 Payrolled Business Locations,2011 Payrolled Business Locations,2012 Payrolled Business Locations,2013 Payrolled Business Locations,2014 Payrolled Business Locations,2015 Payrolled Business Locations,2016 Payrolled Business Locations,2017 Payrolled Business Locations,2018 Payrolled Business Locations
325220,Artificial and Synthetic Fibers and Filaments Manufacturing,0,0,56389.632716890024,0,14,0,10,10,10,0,0,10,0,0,14,13,14,0,14,13,23.653783675011912,12,0,0,10,11,11,0,0,0,15,47210.96147466885,31836.533168709906,32817.687024515995,43703.61763810756,36705.276786043745,30374.228154527085,35311.19731479255,29560.466750216227,29536.24736251049,21599.43392593021,23266.22043746745,23556.288673774012,30641.49604427567,31802.213045514378,25428.663165519796,30959.262305197142,22749.678160593074,25189.90313891977,12,0,0,0,1.1471546508488246,12,0,11,13,0,0,13,14,0,13
325311,Nitrogenous Fertilizer Manufacturing,0,0,14,26864.13076572937,45549.60018283051,49312.081270286675,77403.52706598555,38741.07363616033,45839.67038562693,12,34788.887909696066,71487.88920930288,67077.45075874167,1.8267782361227756,0,0,0,0,0,13,10,5.825398628518805,1.3752374747872151,3.208079457278931,0.5072856875743099,1.5320608652664551,0.23189049862855332,0,1.189208647337265,4.732951232676775,7.734640073596828,9330.592632912745,8017.768129939683,9812.056161189776,10431.918394539109,8005.753084137817,8804.495662059075,7728.661979054294,8542.888065583702,7881.174844253095,8193.82730998127,7994.831697969044,6987.717466043882,7704.618023889513,8042.37425304131,10139.60199289652,7221.846744960388,9952.773380841752,7115.645771403601,0,11,0,10,12,1.0476506186299956,2.0208000232232735,1.0246870105154813,2.17180110164918,1.0454869202221744,1.2002787290257402,0,1.1989923521643504,2.0565287400269883,2.036818151152693
325312,Phosphatic Fertilizer Manufacturing,13,0,10,0,11,0,15,0,0,0,0,0,14,2.5336637221237654,14,13,0.6714197307886441,2.3996662112669678,0,14,0,11,0,0,12,13,0,0,0,0,10,8340.565313866617,9582.887423111632,7335.532353954792,7239.8784616212015,6557.469792371227,7117.753040766891,8296.292626030594,7099.627992313186,6257.976310860092,6047.034960243155,7218.175887909186,6652.595379884295,8526.032263314033,7646.1247260079435,5515.821592623057,7052.377430470971,6913.471908700775,7009.053830680099,10,1.023360557993874,0,11,0,0,12,14,0,11,0,11,0,14,13
325314,Fertilizer (Mixing Only) Manufacturing,42105.67378822193,43932.54842063965,64543.62779643843,44831.30955941316,44601.14771826361,63232.35642662063,65094.75412837711,53730.77443587788,59915.086761671635,74928.6757402847,56699.500621986765,63482.603684447575,56380.4694297396,56.2452824404855,19.29628697771153,47.84316635608966,71.48605582506723,78.41138069754061,104.15279484255223,99.56610565281534,135.14813090209503,150.15411089839435,122.14043148639718,179.9947017123698,175.8989794911219,147.92024710017938,124.21182867281915,109.30269208556511,149.5784842352442,174.55994936033187,139.5046077703103,8863.814064134256,8100.225992079556,8085.264309391744,7062.2251222524355,6719.088684899145,9523.342593871443,7530.143269540716,6969.60511441053,8992.196074478334,6347.347636069165,9707.801254262466,8050.537946490208,6716.793592684399,6630.42845900621,8257.726659725698,7216.5316343742325,9078.520000151082,7893.103672630069,3.709843116533011,4.986673040920868,5.427580229472369,5.601338510285132,5.873850849282462,5.895263802376576,7.122198861348442,8.107743332360405,7.358915242366493,9.108183357678353,8.055696974880993,9.36193084223196,8.565534423477947,9.90806201128289,7.570885949395597
325320,Pesticide and Other Agricultural Chemical Manufacturing,50500.250983982274,52338.20440571735,24704.715953080755,39064.51644041106,34922.950345944344,28136.49508339484,56086.31578394888,51490.94551775742,99643.80459064573,84670.86716257577,38847.744513934216,55519.45216877176,95665.12972379972,75.19244719706835,88.15521236472307,41.911296799237284,29.272334922814274,9.093756162824214,11.872535623568284,9.417016076572711,13.431694170130479,15.015927395625365,13.227499503388424,14.89122786820122,12.965760804766946,16.19377256994009,18.237390597755454,22.080928465592834,14.567728695359085,7.460876825810579,2.231573115777527,20704.404043754697,20001.591917945836,19321.21339316081,14995.579256970925,14497.063706690533,13323.334269480489,13222.29421948734,13094.63903359706,17811.946967538803,16537.95472260316,14920.50497393118,16233.192993988412,11814.039272861895,14749.646521437073,13184.535686825144,12360.072167115222,11341.532370590145,10546.250390098543,3.547312336554751,2.1644601466134192,2.057474976009689,1.9039561832090839,1.7862624192610383,1.9940485263010488,1.9594506881199778,1.964336295798421,2.4786575394449755,2.149036776321009,2.2871045322623105,2.270628999895416,1.950384034588933,2.4385607262374833,2.3375906876288353
325411,Medicinal and Botanical Manufacturing,83051.33982933793,90283.15239600523,81691.7038745518,76697.27828640334,89274.10408807622,95728.9729239271,77706.15575557634,98539.0046676723,72402.41293744683,76033.02122744874,78277.93273106033,73960.23425588415,65670.11330665626,681.5536601098912,531.7028464610296,566.003204941399,626.3557659245591,417.6938151184918,584.882876897898,475.4769947565997,634.0120980458722,629.3130498569724,479.16092221951277,539.2674412446946,390.77890215640303,403.0349425020686,426.990805245547,487.9641450595626,425.985445394658,669.3299708174053,881.691429572378,26254.894542822298,19471.374365606018,22891.437277455872,21857.6256130159,26866.666509964103,21222.24218526673,25967.419392847423,20514.14361257893,17149.4297180116,20687.596724982966,19265.227238405823,23887.548512521113,18301.721344988808,21211.19082727176,23346.881567697357,25458.027208387066,33399.77488467985,34791.83544907602,7.930541856680065,8.949492461234332,8.111148937256075,8.7067528543761,9.437795647233724,6.562977155297995,8.581658776744735,8.159974562586285,8.423009464703501,8.953583123162389,11.537948035774752,13.240748985111713,17.93810579495039,20.667321090376937,36.088982036337256
325412,Pharmaceutical Preparation Manufacturing,90814.72241506362,89627.05093233609,116437.80055932989,90384.12972544636,96413.98435076272,92188.18493613614,94590.7735167343,95219.6410083495,135799.8022575241,115067.01242167976,108619.96627445334,88420.14762856187,93499.28727222879,1799.2551440770176,1275.5665275974638,1397.2722282205727,1663.228816472476,1355.7121778922985,1342.6594345493922,1834.4402062142126,1852.0506774544626,2113.4955654541313,1746.2205291710382,1915.6361225438275,2201.6326695813996,2169.2863786201005,2071.301807443147,1649.518608918831,1786.4150291494584,1989.9685403884432,1728.2209205706572,214292.9423289521,261402.6339282116,256186.9529525291,238279.4507897854,219282.9560453813,207846.64910153387,233972.65446018914,189757.2462100486,243416.86469800354,246186.47121892925,168698.4555805709,170724.2698820404,181229.61431621437,249483.03111441786,170513.43505485522,171133.28154250688,239675.9444008858,251697.40047042232,13.440528625820297,11.912110999273136,11.791207321395632,14.745405326853506,17.525589262880384,17.50731054780772,8.404157274402678,10.777040886087343,15.970968338672538,15.378397049754858,14.783520495984703,19.319101073779166,17.85669172471389,22.030284064123407,23.678832412336487
325413,In-Vitro Diagnostic Substance Manufacturing,65135.89127463354,48651.198730589516,85313.77919747835,40359.62850794947,64141.84192649093,85157.55343590856,57559.5325370124,64300.37263429969,62162.52251521169,97267.67572386873,82997.78341502743,82299.4658458159,59533.79584417473,107.66816811844915,98.23697783654106,209.27063706867406,197.75073176174777,251.6285969364083,129.62412874986563,108.89531629200262,99.56262513809537,33.734122705245674,49.26530516457928,47.64326770968691,28.154868895676415,52.604954712811605,57.577462407587795,36.52096071907617,36.538686483834354,26.379539069495756,54.13329388439303,13963.88193042698,16106.838685116149,15928.619670118302,17934.459023184754,16912.751068366517,18090.881662555694,19758.722030080353,16298.719234499125,15589.404448147698,23062.307990438232,16505.268379459078,19270.682808917692,21106.299086706975,20059.973625849645,26428.457678950108,29519.55386396051,31720.11082890809,33506.72287330557,3.2373153201304374,6.118545138917398,3.399561684112996,4.852808773377911,2.958559312869329,2.3928486338583754,2.4545238705584778,2.478824349283241,3.963925366755575,3.6085666826926173,2.4746757450513543,2.921237121045124,2.521463061065879,3.9526204374618827,5.148873356520198
325414,Biological Product (except Diagnostic) Manufacturing,61494.652007702425,108276.5397982525,68013.84205994992,68175.8588086774,60755.82831532758,63711.53494737673,90825.16742024421,88790.61518197447,54043.42388832689,59215.89872800663,82942.17581285631,134761.36768190586,113753.7583407855,175.8834296790244,191.14222074314847,162.61690970249109,137.3257482223682,60.669720050972074,45.942437358104705,34.87467228630176,115.98074204899163,185.6522878083705,155.29584219509954,166.63463862140782,150.72849507417166,63.070686122446475,85.46172194068961,88.1012516295272,148.49017363744906,187.34591367324808,227.71406804515507,23893.255375414738,24352.403226449074,26406.356489017147,22100.264516794075,24250.885336753054,21292.661081936552,26591.8272191482,26685.167870788253,28809.627055165583,32046.147737816307,30612.5056617265,25467.223397077887,27269.587784124727,22695.743486241794,37212.78435315656,32974.351953163496,33911.13309437541,41396.24872304069,4.372453173343092,3.1730261750752105,4.235390423517674,3.9883897285442798,3.3461470887530593,4.00221817730926,2.8465226500178686,2.7503688408178277,3.639829658938106,4.862248222948983,2.5049765378236772,3.7212961808778346,4.0268619157141075,4.140441183699295,6.929717873339541
325510,Paint and Coating Manufacturing,52363.263445858385,66342.74040567559,66710.94885885016,85014.07435403245,66220.58784838591,56125.13642842726,94333.89550986316,54309.93518943459,54412.432777931455,70858.17464899823,118775.75436326471,86501.15725332467,60923.494454126994,0.3719352302620502,0.4732931734368715,0.8088717471767612,2.003892902034545,23.396850694738,17.176908716851518,18.855710004013584,30.96792701919309,24.177438552109788,25.355707544183694,24.012453325194706,49.93551733301875,41.36246112028343,22.58533558709836,17.9699892400087,11.541148725224765,37.340340976275684,34.09511146047085,60692.107212503695,45028.25383171645,39108.19799420977,49140.63781391935,39610.10588731573,47142.98709558584,35014.39006057906,37480.514713826866,34761.72868726275,37361.056180420426,33273.04337229133,33043.067284723664,39419.7083411807,42626.05306070051,33496.340013871915,48081.943416429334,44311.25322159633,46049.17216634766,1.7810986118158325,3.4799653046415187,3.2611812906106934,2.186377409170382,0.8479841258376837,1.2024464622722006,2.3787994900019838,0.835578495496884,0.8676294484990649,1.0983969346503728,2.6110928696813063,2.420030508399941,1.927125235227868,2.437531400239095,1.799146606400609
325520,Adhesive Manufacturing,60091.66258758526,45917.20078093229,61891.55918171795,57504.30188640953,66065.17608145806,47267.25828810821,72632.0522663464,53812.335249720076,58623.79960230723,49557.378428194796,77715.53650746345,62547.23899066,64980.37122080145,75.13936781881561,111.69237017877597,128.7335662904101,160.3357648739686,173.66503023113643,199.5902780978238,149.96989089876604,213.27191685071654,187.53916541278593,208.21308677745927,189.8008354711571,195.58724997835773,172.25981801689005,185.22422371910193,194.99771711674478,170.49145476418502,212.13785128052103,267.2271431618052,26066.64177338374,26217.453475320093,29062.00364212783,25897.337634805313,21908.08326694684,19790.36000835269,24035.622730960604,18528.979362710215,18082.755104394684,15521.726948610902,22787.612181760716,20086.96095895525,19726.134091382955,24994.10931286015,24065.43790436313,17949.041026917825,23584.899838308196,21134.423016957804,3.5993985697743485,3.1381792033673266,2.1373444302240387,3.5851095090270975,3.227123696473427,3.6716946295578965,2.41879991091555,3.730763621814549,2.6921576051856393,1.706676457147114,2.316795471473597,3.2501277606817895,2.61035902609583,2.745940007152967,2.067412975942716
325611,Soap and Other Detergent Manufacturing,40588.607707975636,42317.44431698857,46050.722009161196,66383.8958720397,46834.673453368785,57212.21019694101,52143.71643258077,61552.030185690004,66113.61705821575,48557.141695969054,67983.3045594904,68499.62286720907,49494.712636697586,49.428325950655676,36.31674706681885,51.334077479801394,81.40649218837022,87.78835029717065,77.3669598304787,84.08341436279449,94.0694715665828,108.71619495497382,143.30490994182676,148.70044275758235,134.03159643611767,105.86212684473415,130.21931241611298,133.01955043030398,119.10773501713153,155.2191525920123,187.919159494469,30307.267899988125,35997.62604305417,25215.32603911486,28328.829530949162,29318.15859366663,26138.01752997872,28730.373870329917,21248.72867405563,20678.944000000094,22065.676320283765,22390.867035435713,21237.02988422072,22763.639694809062,20701.79818820487,30658.359391807462,22380.547891358034,31783.314081386277,25644.14708664743,6.008788741193712,8.346577690367122,5.937973869312555,6.195191393140703,4.712072490947321,4.194808565196581,6.842266590939834,7.483917898044456,7.351671547780279,5.71114571869839,6.362420730991289,5.79686930689495,4.186814275803044,6.51053398414515,7.085340683534741
325612,Polish and Other Sanitation Good Manufacturing,70244.66446554258,40320.421592755294,34708.315532144734,36139.887264446064,46102.314732594576,36675.96734515619,44623.495685631206,34104.62760239993,40661.07193051294,61020.342948120764,63468.122788440625,42541.0460335355,54530.24178274738,16.21113135053256,26.82292116096282,41.11800072512176,30.202366290586873,39.04009729671323,27.576128686492446,70.9161879936374,60.43359757592752,82.801247751364,74.6330824797264,67.1275438728865,58.74134665074376,75.03695472855327,67.66556820117235,63.072174922312215,102.73062348575358,98.25675590240058,74.14479822573557,34377.193677144445,28925.568063695257,32485.734177046714,32827.6446181902,30919.338351999697,22757.35407656089,23210.023056949787,20848.515050920454,25882.490758618216,18590.058369530863,24469.980266661758,27203.79526891734,21450.23181736853,21438.945417645733,22913.414484534915,22242.337556821025,22395.40957239234,19015.949160637607,2.712309712485876,4.75208996576257,1.979168063402176,4.8242957893293354,3.593862960813567,4.413052832847461,2.976605278090574,2.962608709721826,3.4120136813493445,2.5892343333573082,3.304314907360822,2.7487256972584873,1.761924894945696,1.7573617099551484,2.402278238045983
325613,Surface Active Agent Manufacturing,71209.87415671312,15668.683329754316,16447.922568578764,52449.70708275233,12056.445569296886,18935.22290072472,34098.07824156312,24255.184478937485,67959.73882279807,73529.8368196268,52945.74784545532,28528.381005956617,27208.16111692369,4.204906301407751,0.23788037363847253,2.2565386301612866,1.4010682918282176,4.2031454910615675,6.236723888930709,8.580617224275288,2.513057955386749,0.263916308235501,11.477755357196571,11.764324341222297,4.725730813792238,7.624195539670084,7.121923522038597,4.195788590151475,3.376622811240309,7.685606247581034,12.828021058462602,8806.785995430684,8330.90639369153,7220.797388959182,5921.909493341351,6161.133040161226,5294.749492836975,5901.428813136919,6430.048704860988,4626.543513601027,5175.275298587409,5706.502222658061,4131.921364185613,5568.923818233178,4293.804333532378,5047.60622820924,5414.153140667601,4974.6117801383825,5695.3629802397545,0.9146912252064794,1.0551216798718088,1.0297499727690593,1.0194943572743795,1.2031405316316524,0.9078362497733906,1.058389466139488,1.2149345225538126,1.08553822922986,0.8386827726266347,1.1792003850685433,0.8565535561763682,1.2013699631323107,1.0793080665287562,0.9953609202522784
325620,Toilet Preparation Manufacturing,16362.23059031687,40261.008308232806,30328.438380084983,33160.581375017064,45413.0661005696,35243.96173919814,41234.83408482595,45210.95052778133,42205.51193156524,57447.348432092134,41330.78464522733,49740.12773137397,50536.86854078348,4.312832756167889,7.821250124238475,6.231123784536255,9.2212871343846885,11.392121965827464,5.810352004823185,32.69555776803046,39.28149218309724,26.685023567290244,29.713230339872357,37.77055245511992,38.19552403525135,61.587042534034,85.88597498803725,70.39796918085025,118.32894324666128,102.48841889299852,102.0819901312322,50200.55262821712,67614.47219735771,60167.40029953653,55374.80692468378,60261.82036642013,44408.53487163617,58512.12406841368,45574.32543355184,44468.6056473665,60387.11095845535,60542.08829217347,46159.55495347253,62267.129902484565,54871.42720509226,55858.56536647018,49289.05322106421,45140.47784578744,50699.164828056906,2.9452954543288796,2.5763586507062426,1.145584179018624,3.3235715184244325,3.0544182659941725,4.170418748585507,3.5966141130775213,4.19230608723592,6.297000936465338,9.768770031444728,6.787158903002273,7.96487070514122,9.57107035056688,7.248566476453561,7.924847191665322
325910,Printing Ink Manufacturing,28941.013333715142,40763.27674230248,57312.253345246136,91554.94640359763,0,0,0,0,0,14,10,0,40238.83310856995,1.7998145564706496,4.616150999840487,0.3023601152636851,7.385350392361008,0.2818864622976322,7.022290545715527,0.5804659919172991,0.812096989622772,0.242556646533194,11,0,14,0,15,0,0,15,4.8217247891207196,11494.019079960079,12823.623521694217,16020.735992758337,15051.160250730038,12582.73919151439,11139.133071071385,13946.082332838436,10394.116553122933,11524.161110028575,8538.669219914662,10936.470125164926,8372.366277185087,7384.83874677347,8378.274573936807,7940.089006786166,9852.830153478131,9967.826768614319,7344.349908940155,2.4229308518464676,0.9947241911781021,2.181180611811578,1.032793436362408,1.2138918227050453,0.9429995883489027,0,0,0,10,12,0,14,15,0.9541901328484528
325920,Explosives Manufacturing,12,0,15,15,0,0,0,13,0,13,15,11,0,13,10,0,0,0,0,13,12,12,0,0,0,12,0,0,0,10,0,7328.872829476852,5041.478220706803,7057.072553784613,6476.059661886211,6370.43002914972,6045.778620813912,5860.550054063609,7918.608833715524,7292.906835339517,7708.132710845376,7117.813253826118,7770.952874619802,7538.183075656667,6856.798621255853,6044.933123616532,6490.568651053287,6215.437383351915,8667.932490960655,0,14,14,14,0,14,11,0,15,11,13,15,10,0,15
325991,Custom Compounding of Purchased Resins,6279.8828896810455,49334.68736891725,49093.16018908449,67482.13537634244,35347.09842460218,55035.75672492024,0,0,0,0,0,0,63120.37234650303,145.00455393742698,83.20439455279265,43.077753682348664,18.224158762549692,6.037544883458098,6.615332660411294,17.52364184441268,21.780573753529254,7.768427600901225,0.7922370528764994,7.134811813436272,0,10,10,0,11,14,0.4667571683262395,28340.595819960236,24437.35255533078,23043.112878602627,17474.764972232773,22720.294506387592,17581.36067593355,24120.907187496236,22625.999333072807,17924.08441459112,16973.230302633503,15844.996254256806,15911.573044854471,18526.99971152809,19618.537605904206,19731.690900305868,19673.334518338954,14405.804238121242,16105.760671438848,2.3646658884128557,0.9225033123511821,1.0013567132060417,1.0250482647796162,0.9965087858494371,0.8310807132394984,0.8295717320987024,0.9786290143849328,0,15,15,0,13,0,0.9835189604316839
325992,"Photographic Film, Paper, Plate, and Chemical Manufacturing",51020.12649570157,45434.78531430306,51459.45521229444,47730.49459225575,42699.20741461046,52673.062970692,51574.3170997259,48726.49011585409,50789.51781716635,60098.84359298616,54356.99513306188,47081.88762041587,62211.50126337955,1990.1843422968852,2066.3990492929743,2485.2863976494923,2095.2276120699253,2025.7503291882076,1801.8634545016719,1706.6878012769264,798.3970847270685,606.7976906600718,436.90255998427364,301.10215733660925,253.8966788409054,288.7305011677272,228.55281227890504,198.71219886204048,211.09362590088728,183.00220668374368,104.22511907204948,37066.61601294666,31472.482124142556,29311.744515762206,29165.441973600882,34072.67084730138,27833.962504384126,30004.942286419908,19478.791101777348,23106.17826221192,20995.121588806585,18479.330272836476,15336.39670606863,13030.862963155481,11409.00056632467,14836.97212174726,11065.384942725963,13579.579303006663,8243.436825300822,2.3142263466957957,3.6433805018663405,2.7650697427103297,2.3963975980877876,0.8167369406670332,0.8606284849345684,1.0296661003027112,1.002525901212357,1.1347653466742487,1.1460984291043133,0.8096765329595655,1.158956106903497,0.8189185023773462,1.0692269226536155,1.1271448562154547
325998,All Other Miscellaneous Chemical Product and Preparation Manufacturing,71626.814445582,66723.95245709542,61741.64738062793,70620.23228973981,83840.54292164574,70656.93602873624,70734.80158088433,79468.67677378036,87253.11021444331,76685.77695004418,58642.85165995994,76005.57084024003,62092.891907104065,93.83019021458198,94.63177738230505,115.11660343172011,119.6942153393834,128.37112928774633,221.6983279865234,189.33185440723506,179.38652111712773,180.5262782185882,198.3679342860556,180.5865676963224,180.62039930877475,167.78836026965044,225.41450371353258,243.47313224940228,251.9621455447683,276.64273406290937,295.54411658172586,35684.849893775754,43801.10613668681,44302.24070860335,38827.26561770756,41619.39637419611,33981.044976465695,37914.482033081746,35357.599128962815,34350.38194300122,36694.787067257515,32019.862807811995,41141.560627008825,32621.7721598681,36005.56149164952,44843.21436791749,41764.35980585856,34469.00308965265,41333.33089727839,5.056101023009978,6.913703105517198,7.665198408067226,8.382424894929864,10.118757726508193,7.086741108447313,8.817706582136452,7.223648348799907,7.013053558743558,6.414533979538828,9.772737279068679,9.019391983631067,6.956279687071219,8.678482382558286,11.14078489477979
326111,Plastics Bag and Pouch Manufacturing,49294.57421520094,27446.650100773484,13588.839615790697,26347.052677863354,39623.00033411548,39028.78289985765,37029.67589969341,43602.03393217154,62389.50873356249,46250.878562683,53330.817362157424,44975.350541311076,97889.56420975363,23.224779639114768,12.873533268675672,2.4827968067384307,19.498828433415824,28.121051065248967,34.8008791501595,40.50243688825043,13.171789338787741,31.80442357625149,63.200082617862925,55.86567323947046,56.65807041330136,72.8681901287318,28.495104921986712,34.93401253048619,1.9364740393242603,0.8276664318674603,1.6132758320945373,24987.50879613529,23813.00895362987,27700.993183701743,32541.4751294868,30340.683831401668,30735.17664970001,25426.708540813906,29661.04385354594,31959.71298158019,27551.052641774902,36468.11319091001,35668.58486338187,28626.651007946723,25331.854082747697,27997.145018423616,39613.34671607562,32807.50738843365,30844.653022131064,2.0089688753243538,2.333383983722888,2.446421222016215,2.136788194347173,1.9217479587299748,2.0644738209433853,2.4513771519763394,2.276185456546955,2.061393806594424,2.0964840170461683,2.1986713946564125,2.0475861453684048,2.08538366695866,1.8478339468827472,1.8507657817564904
326112,Plastics Packaging Film and Sheet (including Laminated) Manufacturing,12,0,0,15,11,0,15,10,10,40015.941527124494,39627.857988228745,53096.52487963642,41085.41298353158,1.154781694700825e-4,0,0,12,12,0,10,11,0,0,12,0,13,12,4.0717427936193324,6.095544622486019,7.905478132782573,55.159307637215704,4747.408061464472,5874.724957239794,6520.602126023525,8822.888721005733,11615.110420198274,10469.823193368362,10760.566654727172,10502.844174873317,13899.742358773628,11236.382480079244,17459.235552410686,12065.88497441389,17544.700037072875,15074.41606201146,15696.3684023188,16981.378883630317,22990.403769644436,26292.342892024793,13,0,12,12,12,0,11,0,0,10,0,1.924165909178555,1.6801770348567515,1.901960738096386,1.6750506882322953
326113,Unlaminated Plastics Film and Sheet (except Packaging) Manufacturing,33111.02864193421,14284.851480517189,15779.617563063684,66045.44774487744,66427.88649517103,34094.958579629994,62489.47365804235,114319.69178499121,57315.552064387404,49836.55524677226,56784.00512985545,55127.305084979715,67176.25651630214,2.2519672846996017,8.612917259074257,14.605576596194998,0.30104772630571064,18.583930039787028,7.959559765141219,3.3886096239051815,3.8878671808948178,17.17656249228442,23.89022085406569,53.3346392384676,62.25322301865024,23.493947758658898,56.85855983774996,96.38814088953582,76.69307595782125,51.61294982896749,78.9492415436596,74134.83253291565,51997.09320739322,51283.169036270134,47354.738509376395,55457.125278329535,51706.69533960444,51272.508629667514,49679.70485606621,32590.766002197608,35407.86310543189,30768.334624370782,47056.60256972596,36089.78508798274,33800.851121443666,45580.9705222852,49088.132310838344,39673.37755999695,34509.738274475574,1.1115416933665982,1.0153155899373814,0.9778645701473578,0.8084484398714267,0.8291880626347847,2.4710367401130497,2.334562765760347,1.7803545184200629,1.79149765225593,2.9976382691413166,2.6330538559122942,2.8974418895202687,3.6787919645779765,2.966109900875017,3.10097365337424
326121,Unlaminated Plastics Profile Shape Manufacturing,32928.159805921765,38005.81273174762,23831.081498641703,29645.765312821208,22867.20640626847,74671.71163602485,27346.262250181833,70750.7846127808,22811.1097353901,51908.619221086235,41406.182406900836,45154.86927363965,70492.72797035749,178.0520970682599,228.97515994663945,269.17830668404605,86.29184788459119,100.92257710379289,75.69830735798837,60.56583858202573,20.769446093447236,1.3531447280134734,4.673711856647774,36.89089835727378,29.173221817432445,4.060052775712047,0.8178709958656405,15.669088107186873,7.35336582782062,0.25428724947697395,0.6986211888274924,33333.33195871278,33012.72594699936,31319.721786066726,29900.89599719844,32064.462775689393,27372.45729494919,23904.341181908057,29263.86213812304,21387.402906672443,25455.501034542576,19405.186352395394,23813.864184623486,25665.511287359062,19973.40541963413,23307.228729765535,29346.03307595386,22792.41056276867,20172.721226032045,2.4232540835859253,1.8280677681788802,1.67629268176388,1.779911632486619,0.9675037441658787,1.24119834798621,0.9355926927761175,1.1224040496861563,1.2292383353458718,1.0971031754277647,0.866797132010106,0.9800210238667205,1.0996665169019253,0.9718643478816376,0.9307993356953375
326122,Plastics Pipe and Pipe Fitting Manufacturing,57195.35857174852,61967.89573343838,53725.677669606346,48565.04986993768,49717.44516844342,189418.13806903877,57595.581750020814,52817.553125088656,62219.92189502038,58400.38532820345,67941.29549372467,67281.3364433291,73180.27233681132,258.04834231239715,51.33998379518421,20.597268387579852,78.27435780403866,83.52967327048594,53.305589835828364,164.5295456448065,150.70559843069128,162.1544326961941,139.85190956107067,127.42441702786974,171.27101955590928,134.52951334265347,125.71401002040575,141.90298282052342,223.93562642409574,160.03680350429687,136.34922048849964,29464.9575389534,28769.87018552735,28668.06126323394,25301.075057723385,30518.297657300787,26885.878295432587,40096.337684392856,39351.40211726929,29553.375465059937,29057.34173960284,23701.928109895216,23271.503671663086,30586.03530782624,27077.12035794812,32734.990742229635,31289.66004807871,32616.86074898072,27309.17681352952,4.252394674404059,6.893799740611575,4.065282103430945,8.187725406559185,5.903628016193397,5.374219756177626,7.8356725388206545,5.643507396406494,7.2632518809405155,6.117582962568849,5.67743661319837,9.25352290183073,10.181938730191906,10.11332403277047,8.381232740916312
326130,"Laminated Plastics Plate, Sheet (except Packaging), and Shape Manufacturing",44733.30479964159,53414.55168565806,32886.49957280363,19935.641511935148,47421.68290778245,35659.02328748802,52665.75542247489,40261.58903466594,35731.473712881845,55982.29510209279,59600.60492725586,58931.68116458186,52283.353101719506,15,0,10,0.23138157091779424,70.97850762928238,76.3405861537975,69.1414600321103,12.858404264682113,11.52322612122529,80.22609863614568,181.76132594042448,146.9454452493083,17.413757412046117,12.97987724037596,30.258252389917363,25.444650915757016,23.629319519603136,18.58135412141635,28788.48081018526,21813.14689206741,19052.655246131322,19565.533652604678,24230.391672003523,18181.63288987819,24085.352436935536,15518.50615581781,18841.575931321488,17705.73398489243,14535.696345420758,16641.594730847464,16706.435929032497,14575.420184475312,16157.163931930238,18039.604129261927,22574.4126231853,17584.365822963773,0.97993382839486,2.4189378912793473,2.5792403169558384,4.786562685389072,4.102735479362309,5.025586114206817,6.293421084503644,6.2182954855263235,5.998501369904261,7.32566882239189,5.780901825870387,4.744414746935945,4.591259484179318,2.571486421802547,2.404515666188672
