Cluster,SubclusterName,year,jobs,national.jobs,jobs.change,national.jobs.change,jobs.pct.change,Sum_Earnings,earnings.jobs,average_earnings,LQ,region
Financial Services,"Securities Brokers, Dealers, and Exchanges",2018,9581.685522284668,517647.34923789016,2596.1337360735533,-30105.448268287513,0.2709474997938075,1541217198.6611211,9581.685522284668,160850.32169722384,1.1726296654678126,Large Region
Fishing and Fishing Products,Fishing and Fishing Products,2006,37.78213949315735,41312.897221947474,-11.876885385963984,-19933.855190239316,-0.31435184839426533,296501.9925211328,37.78213949315735,7847.676084485149,0.06564169952270235,Large Region
Fishing and Fishing Products,Fishing and Fishing Products,2007,12.295803827068065,46425.075575658746,-56.86344716475812,-7991.821499567053,-4.624622185300203,250687.80852994806,12.295803827068065,20388.07808384859,0.01909046287189067,Large Region
Fishing and Fishing Products,Fishing and Fishing Products,2008,29.62616909003006,37300.27589512869,-46.98567366827608,-24804.527323105944,-1.5859517146983382,46546.68323980165,29.62616909003006,1571.1340571355126,0.05465158532957723,Large Region
Fishing and Fishing Products,Fishing and Fishing Products,2009,25.893244334080457,43967.489322330046,-19.102817815431028,1833.6389489871933,-0.7377529663321514,212527.61747228174,25.893244334080457,8207.840420852739,0.039514606863521484,Large Region
Fishing and Fishing Products,Fishing and Fishing Products,2010,55.29881208002583,47425.82827348388,-15.859373954508415,-1797.2152918999943,-0.2867941165093651,431754.86803510826,55.29881208002583,7807.669853925488,0.07953877715507335,Large Region
Fishing and Fishing Products,Fishing and Fishing Products,2011,37.77939490302633,41033.34254579304,-0.0027445901310261256,-279.55467615443524,-7.264780545244438e-5,723021.0511110116,37.77939490302633,19137.973304413455,0.06293955102424281,Large Region
Fishing and Fishing Products,Fishing and Fishing Products,2012,42.378112866056746,42129.15670597918,30.082309038988683,-4295.918869679566,0.7098548520569793,1467248.3148229646,42.378112866056746,34622.785574724694,0.06941611131807068,Large Region
Fishing and Fishing Products,Fishing and Fishing Products,2013,45.39268342166626,50860.634177749,15.766514331636206,13560.358282620315,0.3473360273764016,775469.1407683161,45.39268342166626,17083.57123470209,0.0595756085625818,Large Region
Fishing and Fishing Products,Fishing and Fishing Products,2014,57.17333258900353,36743.88270943329,31.280088254923072,-7223.606612896757,0.5471097597158321,1261624.0964405704,57.17333258900353,22066.6530934953,0.10265383593315222,Large Region
Fishing and Fishing Products,Fishing and Fishing Products,2015,46.399850240462634,45745.8893720658,-8.898961839563196,-1679.9389014180767,-0.1917885896925358,2068867.5629373158,46.399850240462634,44587.8069048847,0.06782396109549911,Large Region
Fishing and Fishing Products,Fishing and Fishing Products,2016,54.58813239077942,51916.003645697296,16.808737487753096,10882.661099904253,0.3079192628797883,1869511.0704174822,54.58813239077942,34247.573392587154,0.06666931666525885,Large Region
Fishing and Fishing Products,Fishing and Fishing Products,2017,72.35898815242017,46000.324572664766,29.98087528636342,3871.1678666855855,0.4143351925155501,2107712.3992632846,72.35898815242017,29128.54992974067,0.10387801153820808,Large Region
Fishing and Fishing Products,Fishing and Fishing Products,2018,69.21906357166058,43594.748368022774,23.826380149994318,-7265.88580972623,0.34421702520328845,1410391.4945090718,69.21906357166058,20375.76675750507,0.10058761313914782,Large Region
Food Processing and Manufacturing,Animal Foods,2006,777.3051629989595,51545.507010907284,106.30975403021176,-5555.732293887002,0.13676707564896756,40334902.36752401,777.3051629989595,51890.691439518974,1.0823797507571624,Large Region
Food Processing and Manufacturing,Animal Foods,2007,627.6018199367853,46952.769746425714,-5.948466378080866,-4383.9060318987285,-0.009478089752321018,34023958.08302768,627.6018199367853,54212.65044523727,0.9634631977975404,Large Region
Food Processing and Manufacturing,Animal Foods,2008,666.375080325332,58008.76600212768,77.43800928229837,8128.375304795649,0.11620784085217029,29660843.156758092,666.375080325332,44510.732817735814,0.7904318512140365,Large Region
Food Processing and Manufacturing,Animal Foods,2009,768.0787063401381,46030.21873329635,151.7435636009559,-4212.182884658148,0.19756251846117104,64893702.76314671,768.0787063401381,84488.35025301302,1.1196068562912729,Large Region
Food Processing and Manufacturing,Animal Foods,2010,808.3903481079548,52105.74959664291,168.65625224607152,5302.316349587687,0.2086321943858101,36710609.43778115,808.3903481079548,45411.983856193576,1.058311471614542,Large Region
Food Processing and Manufacturing,Animal Foods,2011,747.1523269485224,56158.898571172875,-30.152836050437145,4613.391560265587,-0.04035701283777789,38030147.20783399,747.1523269485224,50900.12549804212,0.9094861930816635,Large Region
Food Processing and Manufacturing,Animal Foods,2012,915.280154326692,50180.89327183969,287.6783343899067,3228.1235254139756,0.3143063170658733,45375774.41197084,915.280154326692,49575.83117854297,1.2586851009200348,Large Region
Food Processing and Manufacturing,Animal Foods,2013,972.8158622989388,45305.42132986219,306.44078197360676,-12703.344672265492,0.3150038911263557,50874915.43788394,972.8158622989388,52296.55211178133,1.4333256441705442,Large Region
Food Processing and Manufacturing,Animal Foods,2014,858.2886948183545,61329.49813519642,90.20998847821653,15299.279401900068,0.10510448177033054,60382237.389133275,858.2886948183545,70351.89645823353,0.9232742054086363,Large Region
Food Processing and Manufacturing,Animal Foods,2015,1142.5233548087983,58148.374719067375,334.13300670084357,6042.6251224244625,0.2924517956630837,58844848.34767536,1142.5233548087983,51504.28487960587,1.3138511109901763,Large Region
Food Processing and Manufacturing,Animal Foods,2016,942.6390379520996,71483.56168240521,195.48671100357723,15324.663111232345,0.20738236284832384,74132118.1167656,942.6390379520996,78643.16576344958,0.8361193228319513,Large Region
Food Processing and Manufacturing,Animal Foods,2017,1022.6680961109527,66411.34200501695,107.38794178426065,16230.448733177254,0.10500761898473243,65868109.95832519,1022.6680961109527,64408.10093598436,1.0169146167628889,Large Region
Food Processing and Manufacturing,Animal Foods,2018,1108.3160003287198,65053.62264140142,135.500138029781,19748.201311539236,0.12225767559937101,76786493.1694972,1108.3160003287198,69282.1299581733,1.0793072026349333,Large Region
Food Processing and Manufacturing,Baked Goods,2006,1310.497660278896,142852.38325013898,-589.553074726829,-30294.755001535905,-0.449869612587757,64804224.79485715,1310.497660278896,49450.08812992899,0.6584573986585968,Large Region
Food Processing and Manufacturing,Baked Goods,2007,1374.404539392597,139247.77225523687,-339.3098847274165,-11754.444567532764,-0.2468777386877453,63979674.63853779,1374.404539392597,46550.83187284357,0.7114403243822194,Large Region
Food Processing and Manufacturing,Baked Goods,2008,1472.7267170160571,143447.84060246762,-352.53948699096463,-3507.0117011522398,-0.2393787543321392,67614299.87715882,1472.7267170160571,45910.96168483621,0.7064272798690834,Large Region
Food Processing and Manufacturing,Baked Goods,2009,1442.783481526599,143303.73185121,-277.96022300089976,-6186.807972101276,-0.1926555346383589,68103874.6079355,1442.783481526599,47203.11500647019,0.6755329294814183,Large Region
Food Processing and Manufacturing,Baked Goods,2010,1413.6861846593665,144037.16753992462,7.52636172757072,-2554.977187493776,0.005323926773313009,68064859.91008201,1413.6861846593665,48147.07864354105,0.6695090834313465,Large Region
Food Processing and Manufacturing,Baked Goods,2011,1305.077185084407,152109.243346488,-5.420475194489043,9256.860096349017,-0.004153375184578428,57167987.89426266,1305.077185084407,43804.296441336744,0.5865244624178336,Large Region
Food Processing and Manufacturing,Baked Goods,2012,1701.0887158541384,152561.14956902136,326.68417646154137,13313.377313784504,0.19204417348539582,85910072.2399512,1701.0887158541384,50502.99342960173,0.7694571591978236,Large Region
Food Processing and Manufacturing,Baked Goods,2013,1698.2760362434585,164044.22789485753,225.5493192274012,20596.387292389918,0.13281075303065001,83363442.15557304,1698.2760362434585,49087.097960806634,0.691053592381797,Large Region
Food Processing and Manufacturing,Baked Goods,2014,1827.0660332805069,151850.51419526758,384.282551753908,8546.782344057563,0.21032767549398673,94097215.68535188,1827.0660332805069,51501.81436869023,0.7937883083927475,Large Region
Food Processing and Manufacturing,Baked Goods,2015,2250.771520090574,162257.5814914255,837.0853354312077,18220.413951500894,0.3719103995937901,143434731.19041398,2250.771520090574,63726.9175969678,0.927566509041044,Large Region
Food Processing and Manufacturing,Baked Goods,2016,2341.792332333782,155513.97494697518,1036.7151472493747,3404.7316004871736,0.4427015721826221,119698182.50011392,2341.792332333782,51113.91853470849,0.9547902587331075,Large Region
Food Processing and Manufacturing,Baked Goods,2017,2399.585240309601,158412.35292148354,698.4965244554627,5851.203352462158,0.2910905237795765,109503486.61684774,2399.585240309601,45634.33912550625,1.0003205154637835,Large Region
Food Processing and Manufacturing,Baked Goods,2018,2179.6706231168887,156665.2343188054,481.39458687343017,-7378.993576052149,0.22085657427682573,104954077.45369591,2179.6706231168887,48151.34742863741,0.8813962466143227,Large Region
Food Processing and Manufacturing,Candy and Chocolate,2006,960.6902924181793,67508.37413709796,-448.22001387797866,-5785.450459485726,-0.4665603654115751,23074709.361885093,960.6902924181793,24018.88469571512,1.021420749213825,Large Region
Food Processing and Manufacturing,Candy and Chocolate,2007,808.2668150921631,58884.38281239562,-302.581866841313,-22057.0726697757,-0.3743588889107255,20052462.962383196,808.2668150921631,24809.212240263383,0.989388306773006,Large Region
Food Processing and Manufacturing,Candy and Chocolate,2008,892.0110975371518,66198.73575355425,-335.64076594350297,-1982.9853246178336,-0.3762742042898448,21827823.18137737,892.0110975371518,24470.3493506349,0.9271710726462815,Large Region
Food Processing and Manufacturing,Candy and Chocolate,2009,844.7604219074248,58635.04880463132,-315.9148003888846,-12186.731898144026,-0.3739696986224397,26999012.50766733,844.7604219074248,31960.555688327553,0.966671979867286,Large Region
Food Processing and Manufacturing,Candy and Chocolate,2010,894.0356510688124,57822.18502302308,-248.75453229524638,1452.383886605514,-0.2782378219457606,26296521.09979031,894.0356510688124,29413.28018446807,1.0547228879148287,Large Region
Food Processing and Manufacturing,Candy and Chocolate,2011,889.1766287471116,59555.51853825699,-71.51366367106766,-7952.8555988409735,-0.08042683687248225,23165413.126693666,889.1766287471116,26052.65633143635,1.0206376089011835,Large Region
Food Processing and Manufacturing,Candy and Chocolate,2012,1126.1727568887718,49686.12860526695,317.90594179660866,-9198.25420712867,0.28228878726819273,34280594.5862106,1126.1727568887718,30439.907533295423,1.56412440232614,Large Region
Food Processing and Manufacturing,Candy and Chocolate,2013,777.3593353520513,51774.05569870982,-114.65176218510062,-14424.680054844437,-0.14748875709221015,27898291.855696302,777.3593353520513,35888.5403274429,1.0022453109827376,Large Region
Food Processing and Manufacturing,Candy and Chocolate,2014,1114.922189811861,54840.676864330264,270.1617679044363,-3794.3719403010537,0.24231445958576275,32681788.906122025,1114.922189811861,29313.067050568752,1.3412461049949227,Large Region
Food Processing and Manufacturing,Candy and Chocolate,2015,1113.0025940529247,65635.62525537025,218.96694298411225,7813.440232347171,0.1967353393011949,33826863.65399401,1113.0025940529247,30392.439186341642,1.133901151776327,Large Region
Food Processing and Manufacturing,Candy and Chocolate,2016,1294.5020838657513,70041.96868762877,405.3254551186397,10486.450149371785,0.3131130186428303,39167669.34018085,1294.5020838657513,30256.938036913045,1.171853796540741,Large Region
Food Processing and Manufacturing,Candy and Chocolate,2017,1485.8377836379957,70890.76247743705,359.6650267492238,21204.6338721701,0.24206210846826284,41792760.69974792,1485.8377836379957,28127.404727466645,1.3841201428301086,Large Region
Food Processing and Manufacturing,Candy and Chocolate,2018,1425.8949084474414,66986.98183351447,648.5355730953901,15212.926134804648,0.4548270487910892,53473535.78388193,1425.8949084474414,37501.73695627091,1.3484972526692638,Large Region
Food Processing and Manufacturing,Coffee and Tea,2006,427.25324352209054,12813.162043227943,5.171662982664486,-1033.1703981542632,0.012104444052973217,23276323.148277637,427.25324352209054,54478.98524162793,2.393359689546908,Large Region
Food Processing and Manufacturing,Coffee and Tea,2007,434.32089766767683,12193.462786635351,90.45111145692499,1887.9012751595437,0.20825871364387855,18186940.584243268,434.32089766767683,41874.43128320091,2.5674135053962988,Large Region
Food Processing and Manufacturing,Coffee and Tea,2008,430.9274418919065,12276.446480143908,124.10581612361744,995.0485006601175,0.28799701309054265,15234266.578836601,430.9274418919065,35352.27766408516,2.415298367350881,Large Region
Food Processing and Manufacturing,Coffee and Tea,2009,318.05312943122857,14140.132141788226,-41.98486500652422,-784.366017805236,-0.13200582268002004,15010735.516108805,318.05312943122857,47195.68564834549,1.509207893022942,Large Region
Food Processing and Manufacturing,Coffee and Tea,2010,271.2010936869688,15702.252756370423,-155.77865959933246,-1116.616754169203,-0.5744027705844669,11059096.729804456,271.2010936869688,40778.21582301327,1.1781687655883744,Large Region
Food Processing and Manufacturing,Coffee and Tea,2011,414.05590071439747,16744.581454102365,-13.197342807693076,3931.4194108744214,-0.03187333590687355,22951900.606176816,414.05590071439747,55431.888705308666,1.690402865683503,Large Region
Food Processing and Manufacturing,Coffee and Tea,2012,305.87200433653055,19428.607335403678,-128.44889333114628,7235.144548768327,-0.41994328186316304,18342474.866566453,305.87200433653055,59967.81204724265,1.0864243517233327,Large Region
Food Processing and Manufacturing,Coffee and Tea,2013,429.01811854527705,16652.0340697466,-1.909323346629435,4375.587589602694,-0.004450449209706121,22482919.60396948,429.01811854527705,52405.52469020423,1.7197794075302182,Large Region
Food Processing and Manufacturing,Coffee and Tea,2014,345.78585991559345,23024.314597551576,27.73273048436488,8884.18245576335,0.08020203744344681,22449462.524341702,345.78585991559345,64923.02065162997,0.9908028341454062,Large Region
Food Processing and Manufacturing,Coffee and Tea,2015,415.358944773485,22547.012655221875,144.1578510865162,6844.759898851453,0.3470681272197769,19085556.974762034,415.358944773485,45949.55090029491,1.2318368891023144,Large Region
Food Processing and Manufacturing,Coffee and Tea,2016,487.99266634345645,23309.9491177096,73.93676562905898,6565.367663607234,0.15151204255397804,25359183.13653292,487.99266634345645,51966.3201632722,1.3273974889898559,Large Region
Food Processing and Manufacturing,Coffee and Tea,2017,660.0748435583239,26779.55197851769,354.20283922179334,7350.944643114013,0.5366101172896709,27588470.348652404,660.0748435583239,41795.97301410366,1.627728295025152,Large Region
Food Processing and Manufacturing,Coffee and Tea,2018,733.2457221612715,20437.24340370681,304.22760361599444,3785.209333960207,0.4149053917686301,27211431.057611298,733.2457221612715,37110.930531451995,2.2728992168612243,Large Region
Food Processing and Manufacturing,Dairy Products,2006,1943.5098378681087,133912.65245959288,-347.3682954255679,-1498.6216266496572,-0.17873246055013856,106704324.79326347,1943.5098378681087,54902.89923631695,1.041703331809672,Large Region
Food Processing and Manufacturing,Dairy Products,2007,1728.0675884829773,124010.54643197719,-369.0335194063618,-192.3002970545549,-0.2135527116334183,99394894.21458729,1728.0675884829773,57517.94367131399,1.0044174653370406,Large Region
Food Processing and Manufacturing,Dairy Products,2008,1952.1454252962028,128434.4633802479,140.81322092866557,-13167.232272327126,0.07213254663509493,116813362.58474846,1952.1454252962028,59838.45315572437,1.045851210000216,Large Region
Food Processing and Manufacturing,Dairy Products,2009,1801.006923775125,129287.56232957295,-124.32747897998325,-1007.412607985907,-0.06903220489534713,147496650.22558647,1801.006923775125,81896.77023362905,0.9346768755836143,Large Region
Food Processing and Manufacturing,Dairy Products,2010,1685.6092257280434,117896.17823897104,-236.869112330538,-19410.048931772722,-0.14052433311061774,117925116.79003277,1685.6092257280434,69959.9379204269,0.9752932191260926,Large Region
Food Processing and Manufacturing,Dairy Products,2011,2051.01698398982,128524.18757618859,107.50714612171102,-5388.464883404282,0.05241650701135521,135529145.05889368,2051.01698398982,66078.99696435004,1.0909125248237557,Large Region
Food Processing and Manufacturing,Dairy Products,2012,1826.5575722327383,129079.3662784851,98.48998374976081,5068.819846507917,0.0539210946575142,139227043.3774279,1826.5575722327383,76223.73665848389,0.9765128769684557,Large Region
Food Processing and Manufacturing,Dairy Products,2013,2137.7178790896037,142364.1625063317,185.57245379340065,13929.69912608379,0.08680867368355966,150586334.74003464,2137.7178790896037,70442.56691353739,1.0023378103424863,Large Region
Food Processing and Manufacturing,Dairy Products,2014,2275.9921340903825,138650.5779095901,474.98521031525735,9363.015580017156,0.20869369590553913,167964994.57439318,2275.9921340903825,73798.58307002527,1.0829684229793368,Large Region
Food Processing and Manufacturing,Dairy Products,2015,2412.355782719741,135996.24291096698,726.7465569916977,18100.064671995933,0.3012601052454826,198654332.76945657,2412.355782719741,82348.68761584142,1.1861321991987932,Large Region
Food Processing and Manufacturing,Dairy Products,2016,2005.7624901635172,140437.8981102217,-45.254493826302436,11913.710534033089,-0.0225622395713528,140601854.44709972,2005.7624901635172,70098.95495435121,0.9055745449276137,Large Region
Food Processing and Manufacturing,Dairy Products,2017,2314.515319617897,158998.8939103362,487.9577473851592,29919.5276318511,0.21082502381782292,170644812.38975042,2314.515319617897,73728.09803562767,0.9612979032901551,Large Region
Food Processing and Manufacturing,Dairy Products,2018,2134.6203012348597,147403.9259118397,-3.097577854743747,5039.763405508033,-0.001451114211249572,183041642.74089926,2134.6203012348597,85749.04053662904,0.9174122678077344,Large Region
Food Processing and Manufacturing,Distilleries,2006,1.678022622097609,8486.564962563134,-12.32197737790239,402.5102932379841,-7.343153313689732,52563.398011088306,1.678022622097609,31324.606306785976,0.014192038926795103,Large Region
Food Processing and Manufacturing,Distilleries,2007,0.5250126726401504,7808.154846425374,-14.47498732735985,1899.7777025979221,-27.570738920584436,9997.445914419386,0.5250126726401504,19042.294472902653,0.009231318491844108,Large Region
Food Processing and Manufacturing,Distilleries,2008,4.47841287101041,7590.43905900752,-2.948339454451344,-13.78275440910511,-0.6583447170618161,204725.78755489932,4.47841287101041,45713.915498976654,0.04059724315209183,Large Region
Food Processing and Manufacturing,Distilleries,2009,15.330955761683848,6582.557666586051,8.430113031260625,875.4569448288003,0.5498752434163126,445906.426791454,15.330955761683848,29085.363869217683,0.1562706508018639,Large Region
Food Processing and Manufacturing,Distilleries,2010,29.613740174157613,7275.730415705416,15.813482876683203,-621.0065889614461,0.5339914101928542,695171.7037264424,29.613740174157613,23474.633721987033,0.27764809298561177,Large Region
Food Processing and Manufacturing,Distilleries,2011,51.13506527080931,6176.589888853282,49.4570426487117,-2309.975073709852,0.9671845021960789,1201640.968314951,51.13506527080931,23499.353368400087,0.5659467718327024,Large Region
Food Processing and Manufacturing,Distilleries,2012,83.28567876760287,9044.224785883114,82.76066609496273,1236.0699394577405,0.9936962430947448,1931405.9419993202,83.28567876760287,23190.13269242411,0.6354778467773714,Large Region
Food Processing and Manufacturing,Distilleries,2013,165.5897825535624,8970.7657735452,161.11136968255198,1380.3267145376794,0.9729547753372898,5626307.757251438,165.5897825535624,33977.38477874701,1.232163727057184,Large Region
Food Processing and Manufacturing,Distilleries,2014,190.97697884036788,11920.409750144518,175.64602307868404,5337.852083558467,0.9197235402152919,6617256.422189197,190.97697884036788,34649.49787335556,1.056955141620439,Large Region
Food Processing and Manufacturing,Distilleries,2015,297.1452183537285,11587.261986693924,267.5314781795709,4311.531570988508,0.9003391663570209,7914686.580430865,297.1452183537285,26635.752795486816,1.7147727217832187,Large Region
Food Processing and Manufacturing,Distilleries,2016,291.374061807657,10492.424941078878,240.23899653684765,4315.835052225596,0.8245037154180017,9106806.888006222,291.374061807657,31254.693130570573,1.7607757118847824,Large Region
Food Processing and Manufacturing,Distilleries,2017,415.59689985649857,15400.822451351201,332.3112210888957,6356.597665468087,0.799599855541847,11453759.09662781,415.59689985649857,27559.779922763326,1.7820522097713478,Large Region
Food Processing and Manufacturing,Distilleries,2018,681.5744877496978,16398.504645471647,515.9847051961355,7427.738871926447,0.7570481502318588,21628096.84814267,681.5744877496978,31732.55049429813,2.633067769318807,Large Region
Food Processing and Manufacturing,Farm Wholesalers,2006,497.05134752847073,39393.378346475314,-90.44686493577319,-1508.1426878370185,-0.181966843839192,19271494.27056593,497.05134752847073,38771.6367059282,0.9056428247054314,Large Region
Food Processing and Manufacturing,Farm Wholesalers,2007,575.8561918558448,39988.75583269357,-77.1702119722662,-2666.5825111269223,-0.13400952019559836,21689154.421925265,575.8561918558448,37664.185483577734,1.0379783641328535,Large Region
Food Processing and Manufacturing,Farm Wholesalers,2008,621.1799985686471,37486.26778483476,-68.43685676525638,2932.1787779360384,-0.11017234444597683,26875258.416087046,621.1799985686471,43264.848317740936,1.140209280373942,Large Region
Food Processing and Manufacturing,Farm Wholesalers,2009,510.2863676758755,44967.91182709941,-11.89167512470948,8456.150428818342,-0.023303924772418872,23992606.454124488,510.2863676758755,47017.92556873506,0.7614021667222796,Large Region
Food Processing and Manufacturing,Farm Wholesalers,2010,704.7147880214261,47062.25858124543,78.5618467625834,11013.448561838479,0.11148034367656098,36865117.81935356,704.7147880214261,52312.11043953957,1.0214536190891896,Large Region
Food Processing and Manufacturing,Farm Wholesalers,2011,511.2149291339917,54811.18827950359,14.16358160552096,15417.809933028278,0.027705727666276003,25484585.662110835,511.2149291339917,49851.0200108636,0.637587581008732,Large Region
Food Processing and Manufacturing,Farm Wholesalers,2012,580.1465217017287,47364.179018269904,4.290329845883889,7375.4231855763355,0.0073952522085268665,27404184.635306288,580.1465217017287,47236.6611023062,0.8452576546685204,Large Region
Food Processing and Manufacturing,Farm Wholesalers,2013,528.1772875549874,53670.979562344735,-93.00271101365968,16184.711777509976,-0.17608237462118695,30035724.95796621,528.1772875549874,56866.7484681254,0.6569080764943037,Large Region
Food Processing and Manufacturing,Farm Wholesalers,2014,574.8822015025013,39931.58636405791,64.59583382662578,-5036.325463041496,0.1123636001563439,35225247.82700453,574.8822015025013,61273.85355632943,0.94979312192437515,Large Region
Food Processing and Manufacturing,Farm Wholesalers,2015,452.07752764538463,52075.84029162605,-252.63726037604147,5013.581710380626,-0.5588361396592431,26964346.772895936,452.07752764538463,59645.403993730724,0.5804907175142315,Large Region
Food Processing and Manufacturing,Farm Wholesalers,2016,412.0808866157291,56032.14805753258,-99.13404251826256,1220.9597780289841,-0.24056937785300964,18507445.08952148,412.0808866157291,44912.165768027764,0.4663094547947277,Large Region
Food Processing and Manufacturing,Farm Wholesalers,2017,536.0171259985134,48095.84889277507,-44.12939570321532,731.669874505169,-0.08232833162001939,33674425.77889345,536.0171259985134,62823.413927611786,0.7359750807294135,Large Region
Food Processing and Manufacturing,Farm Wholesalers,2018,461.4672608748006,51523.29736358516,-66.71002668018679,-2147.682198759576,-0.14456069224439672,28365121.936595093,461.4672608748006,61467.24663158879,0.5674011406196565,Large Region
Food Processing and Manufacturing,Glass Containers,2006,441.6601752173382,15342.321418256153,167.7124734247244,-9911.718970945542,0.3797319360800284,35855362.24099833,441.6601752173382,81183.14544288293,2.066217739163537,Large Region
Food Processing and Manufacturing,Glass Containers,2007,527.778886966788,18244.94136375918,296.52268463825817,-3448.2889069613157,0.5618312743475047,45104845.82632558,527.778886966788,85461.633536629,2.0850750582936586,Large Region
Food Processing and Manufacturing,Glass Containers,2008,407.4138668175022,20794.57016017563,203.2714259824004,2894.869117940925,0.49893104417443457,29271052.286132496,407.4138668175022,71845.9892265872,1.3481095039410826,Large Region
Food Processing and Manufacturing,Glass Containers,2009,549.9876758137021,15886.455228888328,214.81942505250947,-2262.4343885094495,0.3905895250010574,45673188.83689323,549.9876758137021,83044.02233980995,2.322890926077457,Large Region
Food Processing and Manufacturing,Glass Containers,2010,521.4364099316136,18111.272349031795,85.15291520692023,-2563.758965571382,0.16330450575572203,29626332.46482208,521.4364099316136,56816.76979309437,1.9639499863127867,Large Region
Food Processing and Manufacturing,Glass Containers,2011,541.8026914361392,19036.129636420817,100.142516218801,3693.808218164664,0.1848320759598968,46397841.1289555,541.8026914361392,85636.0477021076,1.9456648942054617,Large Region
Food Processing and Manufacturing,Glass Containers,2012,454.3877833185163,15390.254990784613,-73.39110364827172,-2854.6863729745655,-0.1615164543207494,44844349.07536474,454.3877833185163,98691.80185227338,2.037427973179022,Large Region
Food Processing and Manufacturing,Glass Containers,2013,457.38990010770607,13330.80613596621,49.97603329020387,-7463.76402420942,0.10926352610417399,39686442.562350705,457.38990010770607,86767.20354560814,2.2903115277801906,Large Region
Food Processing and Manufacturing,Glass Containers,2014,523.0527379239517,12756.798089161526,-26.934937889750472,-3129.6571397268017,-0.05149564458195539,52102853.76408501,523.0527379239517,99613.00264077848,2.7050202404954358,Large Region
Food Processing and Manufacturing,Glass Containers,2015,449.95910488892054,13964.605960397053,-71.4773050426931,-4146.666388634741,-0.1588528918874492,42754613.85320414,449.95910488892054,95018.8881359758,2.1545818898465563,Large Region
Food Processing and Manufacturing,Glass Containers,2016,405.3656157068988,14778.599381965887,-136.4370757292404,-4257.53025445493,-0.33657782121286717,32105447.56476816,405.3656157068988,79201.21076076204,1.7391724742285313,Large Region
Food Processing and Manufacturing,Glass Containers,2017,511.53634206049765,17047.2626286677,57.14855874198133,1657.0076378830872,0.11171944990610769,52145723.454980865,511.53634206049765,101939.43062761662,1.9815903568552402,Large Region
Food Processing and Manufacturing,Glass Containers,2018,467.75197536952464,12479.124629724747,10.362075261818575,-851.6815062414626,0.02215292678054972,41781972.42591023,467.75197536952464,89325.05820611963,2.3745672109629594,Large Region
Food Processing and Manufacturing,Malt Beverages,2006,4169.865268498108,31598.332090362823,402.9582979615716,-590.9170304524732,0.09663580763766695,281611062.35629684,4169.865268498108,67534.8108927574,9.471893056815185,Large Region
Food Processing and Manufacturing,Malt Beverages,2007,3296.9379927058185,25037.25211187469,-1006.4010204945757,-2496.0639245443626,-0.3052532448960667,308728143.2596819,3296.9379927058185,93640.87039025768,9.491530968174729,Large Region
Food Processing and Manufacturing,Malt Beverages,2008,3786.132418140033,31274.293721948736,322.32247450435307,1538.0779104064288,0.08513238284008473,410100055.2468927,3786.132418140033,108316.35293103602,8.330049839269707,Large Region
Food Processing and Manufacturing,Malt Beverages,2009,3241.516433693605,25737.296458040822,-337.8816884205262,-8005.141195058977,-0.10423568577609238,229273265.36432055,3241.516433693605,70730.24926888029,8.450612066382742,Large Region
Food Processing and Manufacturing,Malt Beverages,2010,3087.497127360436,22281.252903347075,-595.6842590818596,-1645.7589805941034,-0.1929343524899478,199850018.03130057,3087.497127360436,64728.81100367417,9.452463004869587,Large Region
Food Processing and Manufacturing,Malt Beverages,2011,3917.2712232944787,24209.503767346792,-252.59404520362932,-7388.828323016028,-0.06448214351397254,287159843.0573096,3917.2712232944787,73306.09158479568,11.061226696226267,Large Region
Food Processing and Manufacturing,Malt Beverages,2012,2748.550574739736,34295.13098393212,-548.3874179660825,9257.878872057427,-0.19951876563814366,193614261.274751,2748.550574739736,70442.31350666872,5.5306057432962845,Large Region
Food Processing and Manufacturing,Malt Beverages,2013,2905.715880677062,32873.376090163685,-880.4165374629712,1599.0823682149514,-0.30299470891759206,217977162.60120195,2905.715880677062,75016.68144870758,5.900288398063109,Large Region
Food Processing and Manufacturing,Malt Beverages,2014,3197.6357993529987,42735.41611687316,-43.88063434060652,16998.119658832336,-0.013722836837605213,251703411.49860674,3197.6357993529987,78715.47208394895,4.936370876683099,Large Region
Food Processing and Manufacturing,Malt Beverages,2015,3761.859396485328,44544.934780706746,674.3622691248919,22263.68187735967,0.17926301811145376,253542908.71103418,3761.859396485328,67398.2948293913,5.647066194587661,Large Region
Food Processing and Manufacturing,Malt Beverages,2016,5398.481859265885,58035.666378941896,1481.2106359714062,33826.16261159511,0.2743754030457795,405805689.22248197,5398.481859265885,75170.3348833084,5.89801255586303,Large Region
Food Processing and Manufacturing,Malt Beverages,2017,5068.402407596496,66939.0031121576,2319.8518328567607,32643.87212822548,0.457708691279086,242952794.8705176,5068.402407596496,47934.787992836005,5.000159829051826,Large Region
Food Processing and Manufacturing,Malt Beverages,2018,6709.639177392012,97015.0421521339,3803.92329671495,64141.666061970216,0.5669341072068659,443612586.4672378,6709.639177392012,66115.71423422902,4.381401448928005,Large Region
Food Processing and Manufacturing,Milling and Refining of Cereals and Oilseeds,2006,53.08306101970016,31393.357375333137,-167.75160492032694,-2065.8917447656568,-3.160172034127253,2206492.131061349,53.08306101970016,41566.783992401586,0.12136602180466441,Large Region
